index,filename,mean_abs_diff_vs_prev_gray8
429,frame_000429.jpg,0.3591
430,frame_000430.jpg,0.3508
431,frame_000431.jpg,0.3561
432,frame_000432.jpg,0.3507
433,frame_000433.jpg,0.353
434,frame_000434.jpg,0.3624
435,frame_000435.jpg,0.3595
436,frame_000436.jpg,0.3644
437,frame_000437.jpg,0.3569
438,frame_000438.jpg,0.35
439,frame_000439.jpg,0.355
440,frame_000440.jpg,0.3545
441,frame_000441.jpg,0.3592
442,frame_000442.jpg,0.3589
443,frame_000443.jpg,0.3479
444,frame_000444.jpg,0.352
445,frame_000445.jpg,0.3497
446,frame_000446.jpg,0.3624
447,frame_000447.jpg,0.349
448,frame_000448.jpg,0.3465
449,frame_000449.jpg,0.3543
450,frame_000450.jpg,0.3519
451,frame_000451.jpg,0.3503
452,frame_000452.jpg,0.3474
453,frame_000453.jpg,0.3542
454,frame_000454.jpg,0.3522
455,frame_000455.jpg,0.3593
456,frame_000456.jpg,0.356
457,frame_000457.jpg,0.3519
458,frame_000458.jpg,0.3568
459,frame_000459.jpg,0.3556
460,frame_000460.jpg,0.3564
461,frame_000461.jpg,0.3553
462,frame_000462.jpg,0.3526
463,frame_000463.jpg,0.3538
464,frame_000464.jpg,0.3615
465,frame_000465.jpg,0.3512
466,frame_000466.jpg,0.3519
467,frame_000467.jpg,0.3578
468,frame_000468.jpg,0.3587
469,frame_000469.jpg,0.3505
470,frame_000470.jpg,0.3533
471,frame_000471.jpg,0.3447
472,frame_000472.jpg,0.3614
473,frame_000473.jpg,0.3631
474,frame_000474.jpg,0.3517
475,frame_000475.jpg,0.3558
476,frame_000476.jpg,0.3448
477,frame_000477.jpg,0.3569
478,frame_000478.jpg,0.3553
479,frame_000479.jpg,0.3578
480,frame_000480.jpg,0.3488
481,frame_000481.jpg,0.3453
482,frame_000482.jpg,0.3585
483,frame_000483.jpg,0.3512
484,frame_000484.jpg,0.3495
485,frame_000485.jpg,0.36
486,frame_000486.jpg,0.3624
487,frame_000487.jpg,0.354
488,frame_000488.jpg,0.3676
489,frame_000489.jpg,0.3558
490,frame_000490.jpg,0.3465
491,frame_000491.jpg,0.3623
492,frame_000492.jpg,0.3574
493,frame_000493.jpg,0.3503
494,frame_000494.jpg,0.3569
495,frame_000495.jpg,0.3515
496,frame_000496.jpg,0.3524
497,frame_000497.jpg,0.3613
498,frame_000498.jpg,0.3509
499,frame_000499.jpg,0.3482
500,frame_000500.jpg,0.3488
501,frame_000501.jpg,0.3558
502,frame_000502.jpg,0.3578
503,frame_000503.jpg,0.3514
504,frame_000504.jpg,0.3465
505,frame_000505.jpg,0.3527
506,frame_000506.jpg,0.3561
507,frame_000507.jpg,0.354
508,frame_000508.jpg,0.3506
509,frame_000509.jpg,0.3414
510,frame_000510.jpg,0.3488
511,frame_000511.jpg,0.3514
512,frame_000512.jpg,0.3484
513,frame_000513.jpg,0.354
514,frame_000514.jpg,0.3569
515,frame_000515.jpg,0.354
516,frame_000516.jpg,0.3492
517,frame_000517.jpg,0.3465
518,frame_000518.jpg,0.3566
519,frame_000519.jpg,0.356
520,frame_000520.jpg,0.3601
521,frame_000521.jpg,0.3506
522,frame_000522.jpg,0.3544
523,frame_000523.jpg,0.3485
524,frame_000524.jpg,0.3594
525,frame_000525.jpg,0.3463
526,frame_000526.jpg,0.3477
527,frame_000527.jpg,0.354
528,frame_000528.jpg,0.3438
529,frame_000529.jpg,0.3609
530,frame_000530.jpg,0.3451
531,frame_000531.jpg,0.3453
532,frame_000532.jpg,0.3526
533,frame_000533.jpg,0.3583
534,frame_000534.jpg,0.3599
535,frame_000535.jpg,0.3492
536,frame_000536.jpg,0.3523
537,frame_000537.jpg,0.3588
538,frame_000538.jpg,0.3492
539,frame_000539.jpg,0.3622
540,frame_000540.jpg,0.3583
541,frame_000541.jpg,0.3501
542,frame_000542.jpg,0.3477
543,frame_000543.jpg,0.3527
544,frame_000544.jpg,0.3645
545,frame_000545.jpg,0.3672
546,frame_000546.jpg,0.3499
547,frame_000547.jpg,0.3567
548,frame_000548.jpg,0.3522
549,frame_000549.jpg,0.3535
550,frame_000550.jpg,0.3564
551,frame_000551.jpg,0.3562
552,frame_000552.jpg,0.3638
553,frame_000553.jpg,0.3541
554,frame_000554.jpg,0.3529
555,frame_000555.jpg,0.3587
556,frame_000556.jpg,0.3482
557,frame_000557.jpg,0.3493
558,frame_000558.jpg,0.3575
559,frame_000559.jpg,0.36
560,frame_000560.jpg,0.3534
561,frame_000561.jpg,0.3575
562,frame_000562.jpg,0.3548
563,frame_000563.jpg,0.3506
564,frame_000564.jpg,0.3502
565,frame_000565.jpg,0.3501
566,frame_000566.jpg,0.3546
567,frame_000567.jpg,0.3538
568,frame_000568.jpg,0.3548
569,frame_000569.jpg,0.3538
570,frame_000570.jpg,0.3587
571,frame_000571.jpg,0.3526
572,frame_000572.jpg,0.3502
573,frame_000573.jpg,0.3567
574,frame_000574.jpg,0.3571
575,frame_000575.jpg,0.3582
576,frame_000576.jpg,0.353
577,frame_000577.jpg,0.3563
578,frame_000578.jpg,0.3448
579,frame_000579.jpg,0.3551
580,frame_000580.jpg,0.3563
581,frame_000581.jpg,0.3522
582,frame_000582.jpg,0.3608
583,frame_000583.jpg,0.3563
584,frame_000584.jpg,0.3488
585,frame_000585.jpg,0.3547
586,frame_000586.jpg,0.3545
587,frame_000587.jpg,0.3547
588,frame_000588.jpg,0.3537
589,frame_000589.jpg,0.3522
590,frame_000590.jpg,0.3578
591,frame_000591.jpg,0.3517
592,frame_000592.jpg,0.3585
593,frame_000593.jpg,0.3495
594,frame_000594.jpg,0.3595
595,frame_000595.jpg,0.3539
596,frame_000596.jpg,0.3545
597,frame_000597.jpg,0.3539
598,frame_000598.jpg,0.3501
599,frame_000599.jpg,0.3577
600,frame_000600.jpg,0.3548
601,frame_000601.jpg,0.3526
602,frame_000602.jpg,0.3576
603,frame_000603.jpg,0.3599
604,frame_000604.jpg,0.3528
605,frame_000605.jpg,0.3542
606,frame_000606.jpg,0.3521
607,frame_000607.jpg,0.3515
608,frame_000608.jpg,0.3558
609,frame_000609.jpg,0.3578
610,frame_000610.jpg,0.3537
611,frame_000611.jpg,0.3567
612,frame_000612.jpg,0.349
613,frame_000613.jpg,0.3453
614,frame_000614.jpg,0.3547
615,frame_000615.jpg,0.3566
616,frame_000616.jpg,0.3563
617,frame_000617.jpg,0.351
618,frame_000618.jpg,0.3499
619,frame_000619.jpg,0.3494
620,frame_000620.jpg,0.3531
621,frame_000621.jpg,0.3533
622,frame_000622.jpg,0.3488
623,frame_000623.jpg,0.3482
624,frame_000624.jpg,0.3499
625,frame_000625.jpg,0.3559
626,frame_000626.jpg,0.3567
627,frame_000627.jpg,0.349
628,frame_000628.jpg,0.3563
629,frame_000629.jpg,0.3568
630,frame_000630.jpg,0.3432
631,frame_000631.jpg,0.3619
632,frame_000632.jpg,0.3551
633,frame_000633.jpg,0.3503
634,frame_000634.jpg,0.3547
635,frame_000635.jpg,0.3499
636,frame_000636.jpg,0.3477
637,frame_000637.jpg,0.3556
638,frame_000638.jpg,0.3515
639,frame_000639.jpg,0.3446
