index,filename,blob_px,cx_px,cy_px,bw_px,bh_px
62,frame_000062.jpg,37,1016.0,595.6,44.0,32.0
63,frame_000063.jpg,36,1016.6,595.9,40.0,32.0
64,frame_000064.jpg,34,1015.5,596.7,36.0,28.0
65,frame_000065.jpg,34,1015.5,596.7,36.0,28.0
66,frame_000066.jpg,34,1015.5,596.7,36.0,28.0
67,frame_000067.jpg,34,1015.9,596.4,36.0,28.0
68,frame_000068.jpg,33,1015.5,596.7,36.0,28.0
69,frame_000069.jpg,33,1015.5,596.7,36.0,28.0
70,frame_000070.jpg,16,1014.2,587.8,28.0,16.0
71,frame_000071.jpg,17,1014.1,588.2,28.0,16.0
72,frame_000072.jpg,17,1014.1,588.2,28.0,16.0
73,frame_000073.jpg,17,1014.1,588.2,28.0,16.0
74,frame_000074.jpg,17,1014.1,588.2,28.0,16.0
75,frame_000075.jpg,17,1014.1,588.2,28.0,16.0
76,frame_000076.jpg,17,1014.1,588.2,28.0,16.0
77,frame_000077.jpg,17,1014.1,588.2,28.0,16.0
78,frame_000078.jpg,17,1014.1,588.2,28.0,16.0
79,frame_000079.jpg,17,1014.1,588.2,28.0,16.0
80,frame_000080.jpg,17,1014.1,588.2,28.0,16.0
81,frame_000081.jpg,33,1015.4,596.7,36.0,28.0
82,frame_000082.jpg,33,1015.4,596.7,36.0,28.0
83,frame_000083.jpg,32,1015.1,597.0,36.0,28.0
84,frame_000084.jpg,17,1014.1,588.2,28.0,16.0
85,frame_000085.jpg,34,1014.9,596.9,36.0,28.0
86,frame_000086.jpg,33,1014.7,597.2,36.0,28.0
87,frame_000087.jpg,16,1013.5,588.2,28.0,16.0
88,frame_000088.jpg,30,1014.4,596.1,32.0,28.0
89,frame_000089.jpg,17,1014.1,588.2,28.0,16.0
90,frame_000090.jpg,17,1014.1,588.2,28.0,16.0
91,frame_000091.jpg,16,1013.5,588.2,28.0,16.0
92,frame_000092.jpg,17,1014.1,588.2,28.0,16.0
93,frame_000093.jpg,17,1014.1,588.2,28.0,16.0
94,frame_000094.jpg,17,1014.1,588.2,28.0,16.0
95,frame_000095.jpg,17,1014.1,588.2,28.0,16.0
96,frame_000096.jpg,17,1014.1,588.2,28.0,16.0
97,frame_000097.jpg,17,1014.1,588.2,28.0,16.0
98,frame_000098.jpg,17,1014.1,588.2,28.0,16.0
99,frame_000099.jpg,17,1014.1,588.2,28.0,16.0
100,frame_000100.jpg,17,1014.1,588.2,28.0,16.0
101,frame_000101.jpg,17,1014.1,588.2,28.0,16.0
102,frame_000102.jpg,17,1014.1,588.2,28.0,16.0
103,frame_000103.jpg,17,1014.1,588.2,28.0,16.0
104,frame_000104.jpg,17,1014.1,588.2,28.0,16.0
105,frame_000105.jpg,17,1014.1,588.2,28.0,16.0
106,frame_000106.jpg,17,1014.1,588.2,28.0,16.0
107,frame_000107.jpg,17,1014.1,588.2,28.0,16.0
108,frame_000108.jpg,17,1014.1,588.2,28.0,16.0
109,frame_000109.jpg,17,1014.1,588.2,28.0,16.0
110,frame_000110.jpg,17,1014.1,588.2,28.0,16.0
111,frame_000111.jpg,17,1014.1,588.2,28.0,16.0
112,frame_000112.jpg,34,1015.1,597.1,36.0,28.0
113,frame_000113.jpg,34,1015.1,597.1,36.0,28.0
114,frame_000114.jpg,34,1015.5,596.7,36.0,28.0
115,frame_000115.jpg,33,1015.9,596.5,36.0,28.0
116,frame_000116.jpg,34,1015.5,596.7,36.0,28.0
117,frame_000117.jpg,35,1016.8,596.0,40.0,32.0
118,frame_000118.jpg,36,1017.0,595.9,40.0,32.0
119,frame_000119.jpg,37,1017.4,596.1,40.0,32.0
120,frame_000120.jpg,38,1017.8,595.1,44.0,32.0
121,frame_000121.jpg,38,1017.8,595.1,44.0,32.0
122,frame_000122.jpg,38,1017.8,595.1,44.0,32.0
123,frame_000123.jpg,35,1016.3,596.2,40.0,28.0
124,frame_000124.jpg,35,1016.3,596.2,40.0,28.0
125,frame_000125.jpg,35,1016.3,596.2,40.0,28.0
126,frame_000126.jpg,35,1016.8,596.0,40.0,28.0
127,frame_000127.jpg,35,1016.3,596.2,40.0,28.0
128,frame_000128.jpg,35,1016.8,596.0,40.0,28.0
129,frame_000129.jpg,36,1016.4,596.2,40.0,28.0
130,frame_000130.jpg,36,1016.4,596.2,40.0,28.0
131,frame_000131.jpg,36,1016.4,596.2,40.0,28.0
132,frame_000132.jpg,35,1016.8,596.0,40.0,28.0
133,frame_000133.jpg,19,1015.2,587.8,36.0,16.0
134,frame_000134.jpg,19,1015.2,587.8,36.0,16.0
135,frame_000135.jpg,19,1015.2,587.8,36.0,16.0
136,frame_000136.jpg,19,1015.2,587.8,36.0,16.0
137,frame_000137.jpg,19,1015.2,587.8,36.0,16.0
138,frame_000138.jpg,19,1015.2,587.8,36.0,16.0
139,frame_000139.jpg,18,1014.9,587.3,36.0,16.0
140,frame_000140.jpg,19,1015.2,587.8,36.0,16.0
141,frame_000141.jpg,19,1015.2,587.8,36.0,16.0
142,frame_000142.jpg,18,1016.2,588.0,32.0,16.0
143,frame_000143.jpg,17,1016.0,587.5,32.0,16.0
144,frame_000144.jpg,17,1016.0,587.5,32.0,16.0
145,frame_000145.jpg,17,1016.0,587.5,32.0,16.0
146,frame_000146.jpg,17,1016.0,587.5,32.0,16.0
147,frame_000147.jpg,17,1016.2,587.5,32.0,16.0
148,frame_000148.jpg,16,1016.0,587.0,32.0,12.0
149,frame_000149.jpg,16,1016.0,587.0,32.0,12.0
150,frame_000150.jpg,16,1016.0,587.0,32.0,12.0
151,frame_000151.jpg,16,1016.0,587.0,32.0,12.0
152,frame_000152.jpg,16,1016.0,587.0,32.0,12.0
153,frame_000153.jpg,17,1016.2,587.5,32.0,16.0
154,frame_000154.jpg,16,1016.0,587.0,32.0,12.0
155,frame_000155.jpg,16,1016.0,587.0,32.0,12.0
156,frame_000156.jpg,17,1016.2,587.5,32.0,16.0
157,frame_000157.jpg,16,1016.0,587.0,32.0,12.0
158,frame_000158.jpg,17,1016.2,587.5,32.0,16.0
159,frame_000159.jpg,17,1016.2,587.5,32.0,16.0
160,frame_000160.jpg,16,1016.5,587.5,32.0,16.0
161,frame_000161.jpg,16,1016.5,587.5,32.0,16.0
162,frame_000162.jpg,16,1016.5,587.5,32.0,16.0
163,frame_000163.jpg,16,1016.5,587.5,32.0,16.0
164,frame_000164.jpg,16,1016.5,587.5,32.0,16.0
165,frame_000165.jpg,16,1016.5,587.5,32.0,16.0
166,frame_000166.jpg,16,1016.5,587.5,32.0,16.0
167,frame_000167.jpg,17,1019.1,605.9,36.0,8.0
168,frame_000168.jpg,17,1019.1,605.9,36.0,8.0
169,frame_000169.jpg,17,1019.1,605.9,36.0,8.0
170,frame_000170.jpg,31,1017.5,596.0,40.0,28.0
171,frame_000171.jpg,32,1017.1,596.4,40.0,28.0
172,frame_000172.jpg,29,1017.2,594.2,40.0,32.0
173,frame_000173.jpg,26,1018.6,594.6,36.0,28.0
174,frame_000174.jpg,28,1018.9,593.3,40.0,32.0
175,frame_000175.jpg,28,1018.9,593.3,40.0,32.0
176,frame_000176.jpg,26,1018.3,593.1,40.0,28.0
177,frame_000177.jpg,26,1018.3,593.1,40.0,28.0
178,frame_000178.jpg,24,1019.7,594.0,36.0,28.0
179,frame_000179.jpg,24,1019.7,594.0,36.0,28.0
180,frame_000180.jpg,22,1020.5,594.9,36.0,28.0
181,frame_000181.jpg,22,1020.5,594.9,36.0,28.0
182,frame_000182.jpg,22,1020.5,594.9,36.0,28.0
183,frame_000183.jpg,22,1020.5,594.9,36.0,28.0
184,frame_000184.jpg,22,1020.5,594.9,36.0,28.0
185,frame_000185.jpg,22,1020.9,595.3,36.0,28.0
186,frame_000186.jpg,13,1021.8,602.8,36.0,8.0
187,frame_000187.jpg,24,1021.3,596.0,36.0,28.0
188,frame_000188.jpg,14,1021.4,602.3,36.0,8.0
189,frame_000189.jpg,16,1020.0,602.0,36.0,8.0
190,frame_000190.jpg,25,1021.1,595.8,32.0,28.0
191,frame_000191.jpg,24,1020.7,595.5,32.0,28.0
192,frame_000192.jpg,17,1021.2,593.2,32.0,24.0
193,frame_000193.jpg,17,1021.4,593.4,32.0,20.0
194,frame_000194.jpg,17,1021.4,593.4,32.0,20.0
195,frame_000195.jpg,10,1020.0,599.6,36.0,8.0
196,frame_000196.jpg,10,1020.0,599.6,36.0,8.0
197,frame_000197.jpg,10,1020.0,599.6,36.0,8.0
198,frame_000198.jpg,10,1020.0,599.6,36.0,8.0
199,frame_000199.jpg,11,1022.9,598.9,32.0,8.0
200,frame_000200.jpg,12,1023.3,598.7,32.0,8.0
201,frame_000201.jpg,14,1023.7,598.3,32.0,8.0
202,frame_000202.jpg,16,1022.0,598.0,32.0,8.0
203,frame_000203.jpg,15,1021.1,597.9,32.0,8.0
204,frame_000204.jpg,15,1021.1,597.9,32.0,8.0
205,frame_000205.jpg,15,1019.7,593.3,32.0,20.0
206,frame_000206.jpg,13,1021.2,592.3,32.0,16.0
207,frame_000207.jpg,13,1021.2,592.3,32.0,16.0
208,frame_000208.jpg,10,1020.0,595.6,36.0,8.0
209,frame_000209.jpg,10,1020.0,595.6,36.0,8.0
210,frame_000210.jpg,9,1021.8,595.6,32.0,8.0
211,frame_000211.jpg,10,1022.0,595.2,32.0,8.0
212,frame_000212.jpg,12,1023.3,594.7,32.0,8.0
213,frame_000213.jpg,13,1022.8,594.5,32.0,8.0
214,frame_000214.jpg,16,1022.0,594.0,32.0,8.0
215,frame_000215.jpg,16,1022.0,594.0,32.0,8.0
216,frame_000216.jpg,15,1021.1,593.9,32.0,8.0
217,frame_000217.jpg,14,1020.3,593.7,32.0,8.0
218,frame_000218.jpg,8,1022.0,592.0,32.0,4.0
219,frame_000219.jpg,9,1021.8,591.6,32.0,8.0
220,frame_000220.jpg,9,1021.8,591.6,32.0,8.0
221,frame_000221.jpg,9,1021.8,591.6,32.0,8.0
222,frame_000222.jpg,9,1021.8,591.6,32.0,8.0
223,frame_000223.jpg,10,1022.0,591.2,32.0,8.0
224,frame_000224.jpg,12,1023.3,590.7,32.0,8.0
225,frame_000225.jpg,13,1024.3,590.5,32.0,8.0
226,frame_000226.jpg,15,1022.9,590.1,32.0,8.0
227,frame_000227.jpg,16,1022.0,590.0,32.0,8.0
228,frame_000228.jpg,16,1022.0,590.0,32.0,8.0
229,frame_000229.jpg,8,1022.0,588.0,32.0,4.0
230,frame_000230.jpg,8,1022.0,588.0,32.0,4.0
231,frame_000231.jpg,8,1022.0,588.0,32.0,4.0
232,frame_000232.jpg,9,1021.8,587.6,32.0,8.0
233,frame_000233.jpg,9,1021.8,587.6,32.0,8.0
234,frame_000234.jpg,10,1022.0,587.2,32.0,8.0
235,frame_000235.jpg,10,1022.0,587.2,32.0,8.0
236,frame_000236.jpg,13,1024.3,586.5,32.0,8.0
237,frame_000237.jpg,13,1024.3,586.5,32.0,8.0
238,frame_000238.jpg,14,1020.3,585.7,32.0,8.0
239,frame_000239.jpg,8,1022.0,584.0,32.0,4.0
240,frame_000240.jpg,8,1022.0,584.0,32.0,4.0
241,frame_000241.jpg,8,1022.0,584.0,32.0,4.0
242,frame_000242.jpg,8,1022.0,584.0,32.0,4.0
243,frame_000243.jpg,8,1022.0,584.0,32.0,4.0
244,frame_000244.jpg,8,1022.0,584.0,32.0,4.0
245,frame_000245.jpg,7,1024.0,584.0,28.0,4.0
246,frame_000246.jpg,0,,,,
247,frame_000247.jpg,0,,,,
248,frame_000248.jpg,0,,,,
249,frame_000249.jpg,0,,,,
250,frame_000250.jpg,0,,,,
251,frame_000251.jpg,0,,,,
252,frame_000252.jpg,0,,,,
253,frame_000253.jpg,0,,,,
254,frame_000254.jpg,0,,,,
255,frame_000255.jpg,0,,,,
256,frame_000256.jpg,0,,,,
257,frame_000257.jpg,0,,,,
258,frame_000258.jpg,0,,,,
259,frame_000259.jpg,0,,,,
260,frame_000260.jpg,0,,,,
261,frame_000261.jpg,0,,,,
262,frame_000262.jpg,0,,,,
263,frame_000263.jpg,0,,,,
264,frame_000264.jpg,0,,,,
265,frame_000265.jpg,0,,,,
266,frame_000266.jpg,0,,,,
267,frame_000267.jpg,0,,,,
268,frame_000268.jpg,0,,,,
269,frame_000269.jpg,0,,,,
270,frame_000270.jpg,0,,,,
271,frame_000271.jpg,0,,,,
272,frame_000272.jpg,0,,,,
273,frame_000273.jpg,0,,,,
274,frame_000274.jpg,0,,,,
275,frame_000275.jpg,0,,,,
276,frame_000276.jpg,0,,,,
277,frame_000277.jpg,0,,,,
278,frame_000278.jpg,0,,,,
279,frame_000279.jpg,0,,,,
280,frame_000280.jpg,0,,,,
281,frame_000281.jpg,0,,,,
282,frame_000282.jpg,0,,,,
283,frame_000283.jpg,0,,,,
284,frame_000284.jpg,0,,,,
285,frame_000285.jpg,0,,,,
286,frame_000286.jpg,0,,,,
287,frame_000287.jpg,0,,,,
288,frame_000288.jpg,0,,,,
289,frame_000289.jpg,0,,,,
290,frame_000290.jpg,0,,,,
291,frame_000291.jpg,0,,,,
292,frame_000292.jpg,0,,,,
293,frame_000293.jpg,0,,,,
294,frame_000294.jpg,0,,,,
295,frame_000295.jpg,0,,,,
296,frame_000296.jpg,0,,,,
297,frame_000297.jpg,0,,,,
298,frame_000298.jpg,0,,,,
299,frame_000299.jpg,0,,,,
300,frame_000300.jpg,0,,,,
301,frame_000301.jpg,0,,,,
302,frame_000302.jpg,0,,,,
303,frame_000303.jpg,0,,,,
304,frame_000304.jpg,0,,,,
305,frame_000305.jpg,0,,,,
306,frame_000306.jpg,0,,,,
307,frame_000307.jpg,0,,,,
308,frame_000308.jpg,0,,,,
309,frame_000309.jpg,0,,,,
310,frame_000310.jpg,0,,,,
311,frame_000311.jpg,0,,,,
312,frame_000312.jpg,0,,,,
313,frame_000313.jpg,0,,,,
314,frame_000314.jpg,0,,,,
315,frame_000315.jpg,0,,,,
316,frame_000316.jpg,0,,,,
317,frame_000317.jpg,0,,,,
318,frame_000318.jpg,0,,,,
319,frame_000319.jpg,0,,,,
320,frame_000320.jpg,0,,,,
321,frame_000321.jpg,0,,,,
322,frame_000322.jpg,0,,,,
323,frame_000323.jpg,0,,,,
324,frame_000324.jpg,0,,,,
325,frame_000325.jpg,0,,,,
326,frame_000326.jpg,7,1022.3,509.7,20.0,12.0
327,frame_000327.jpg,0,,,,
328,frame_000328.jpg,0,,,,
329,frame_000329.jpg,0,,,,
330,frame_000330.jpg,0,,,,
331,frame_000331.jpg,0,,,,
332,frame_000332.jpg,0,,,,
333,frame_000333.jpg,7,1022.3,505.1,20.0,12.0
334,frame_000334.jpg,0,,,,
335,frame_000335.jpg,0,,,,
336,frame_000336.jpg,0,,,,
337,frame_000337.jpg,9,1022.7,500.9,24.0,12.0
338,frame_000338.jpg,0,,,,
339,frame_000339.jpg,0,,,,
340,frame_000340.jpg,0,,,,
341,frame_000341.jpg,0,,,,
342,frame_000342.jpg,7,1030.9,496.0,16.0,12.0
343,frame_000343.jpg,7,1031.4,494.9,12.0,12.0
344,frame_000344.jpg,8,1033.0,493.5,16.0,12.0
345,frame_000345.jpg,10,1032.4,493.2,20.0,12.0
346,frame_000346.jpg,10,1032.4,493.2,20.0,12.0
347,frame_000347.jpg,14,1028.9,493.1,28.0,12.0
348,frame_000348.jpg,12,1033.3,491.7,16.0,16.0
349,frame_000349.jpg,10,1033.2,489.6,16.0,16.0
350,frame_000350.jpg,14,1029.7,489.4,28.0,12.0
351,frame_000351.jpg,15,1030.1,489.9,28.0,16.0
352,frame_000352.jpg,15,1030.1,489.9,28.0,16.0
353,frame_000353.jpg,14,1033.7,487.7,16.0,20.0
354,frame_000354.jpg,17,1032.5,486.8,32.0,16.0
355,frame_000355.jpg,18,1031.1,486.9,32.0,20.0
356,frame_000356.jpg,14,1034.6,486.9,20.0,20.0
357,frame_000357.jpg,18,1033.6,485.3,24.0,24.0
358,frame_000358.jpg,20,1034.4,485.0,24.0,24.0
359,frame_000359.jpg,17,1035.5,484.0,20.0,20.0
360,frame_000360.jpg,16,1035.0,483.8,20.0,20.0
361,frame_000361.jpg,17,1035.3,483.3,20.0,20.0
362,frame_000362.jpg,18,1035.8,483.1,20.0,20.0
363,frame_000363.jpg,18,1035.8,483.1,20.0,20.0
364,frame_000364.jpg,20,1039.4,481.0,32.0,16.0
365,frame_000365.jpg,21,1039.2,480.6,32.0,20.0
366,frame_000366.jpg,23,1037.7,479.8,36.0,20.0
367,frame_000367.jpg,22,1038.5,479.5,32.0,20.0
368,frame_000368.jpg,24,1039.3,478.8,32.0,20.0
369,frame_000369.jpg,22,1040.0,477.5,32.0,24.0
370,frame_000370.jpg,22,1039.3,476.9,32.0,24.0
371,frame_000371.jpg,19,1036.8,477.3,24.0,24.0
372,frame_000372.jpg,20,1037.8,476.6,20.0,24.0
373,frame_000373.jpg,19,1037.9,476.0,20.0,20.0
374,frame_000374.jpg,20,1037.8,475.2,20.0,24.0
375,frame_000375.jpg,19,1038.1,474.7,20.0,24.0
376,frame_000376.jpg,20,1037.8,473.2,20.0,24.0
377,frame_000377.jpg,21,1038.1,473.0,20.0,24.0
378,frame_000378.jpg,20,1039.0,472.2,20.0,20.0
379,frame_000379.jpg,19,1038.1,471.2,20.0,24.0
380,frame_000380.jpg,19,1038.5,470.1,20.0,24.0
381,frame_000381.jpg,20,1038.8,469.8,20.0,24.0
382,frame_000382.jpg,20,1038.4,468.8,20.0,24.0
383,frame_000383.jpg,18,1039.8,467.6,20.0,20.0
384,frame_000384.jpg,17,1038.8,466.4,20.0,24.0
385,frame_000385.jpg,18,1038.9,465.8,20.0,24.0
386,frame_000386.jpg,17,1039.3,464.2,20.0,20.0
387,frame_000387.jpg,17,1039.3,463.8,20.0,20.0
388,frame_000388.jpg,17,1038.8,462.4,20.0,24.0
389,frame_000389.jpg,17,1039.1,461.2,20.0,24.0
390,frame_000390.jpg,18,1039.3,460.9,20.0,24.0
391,frame_000391.jpg,17,1039.3,460.2,20.0,20.0
392,frame_000392.jpg,19,1039.6,458.9,20.0,24.0
393,frame_000393.jpg,17,1039.1,457.2,20.0,24.0
394,frame_000394.jpg,18,1039.3,456.9,20.0,24.0
395,frame_000395.jpg,17,1039.3,456.2,20.0,20.0
396,frame_000396.jpg,18,1040.0,455.3,20.0,24.0
397,frame_000397.jpg,17,1039.1,453.2,20.0,24.0
398,frame_000398.jpg,17,1039.1,453.2,20.0,24.0
399,frame_000399.jpg,18,1039.3,452.9,20.0,24.0
400,frame_000400.jpg,17,1040.2,452.0,20.0,20.0
401,frame_000401.jpg,18,1040.2,450.2,20.0,24.0
402,frame_000402.jpg,17,1039.5,448.7,20.0,24.0
403,frame_000403.jpg,17,1039.5,448.7,20.0,24.0
404,frame_000404.jpg,17,1040.2,448.0,20.0,20.0
405,frame_000405.jpg,17,1040.0,447.1,20.0,20.0
406,frame_000406.jpg,15,1039.7,445.9,20.0,20.0
407,frame_000407.jpg,18,1037.1,445.6,32.0,20.0
408,frame_000408.jpg,17,1040.0,443.8,20.0,20.0
409,frame_000409.jpg,23,1040.7,442.6,44.0,20.0
410,frame_000410.jpg,20,1040.8,442.0,44.0,20.0
411,frame_000411.jpg,16,1037.0,442.2,32.0,20.0
412,frame_000412.jpg,16,1038.2,441.5,28.0,16.0
413,frame_000413.jpg,16,1038.8,441.2,24.0,16.0
414,frame_000414.jpg,17,1037.2,439.5,32.0,16.0
415,frame_000415.jpg,16,1038.2,438.5,36.0,12.0
416,frame_000416.jpg,12,1040.7,439.3,20.0,12.0
417,frame_000417.jpg,14,1041.7,438.3,20.0,16.0
418,frame_000418.jpg,10,1041.6,438.0,16.0,16.0
419,frame_000419.jpg,0,,,,
420,frame_000420.jpg,0,,,,
421,frame_000421.jpg,7,1042.9,438.3,16.0,8.0
422,frame_000422.jpg,7,1041.1,437.7,16.0,8.0
423,frame_000423.jpg,6,1042.0,437.3,16.0,8.0
424,frame_000424.jpg,6,1046.0,448.0,24.0,4.0
425,frame_000425.jpg,8,1042.0,448.0,32.0,4.0
426,frame_000426.jpg,6,1042.0,434.7,16.0,8.0
427,frame_000427.jpg,0,,,,
428,frame_000428.jpg,8,1042.0,444.0,32.0,4.0
429,frame_000429.jpg,9,1042.2,443.6,32.0,8.0
430,frame_000430.jpg,7,1037.7,442.9,20.0,8.0
431,frame_000431.jpg,6,1046.0,440.0,24.0,4.0
432,frame_000432.jpg,8,1042.0,440.0,32.0,4.0
433,frame_000433.jpg,7,1040.0,440.0,28.0,4.0
434,frame_000434.jpg,0,,,,
435,frame_000435.jpg,0,,,,
436,frame_000436.jpg,0,,,,
437,frame_000437.jpg,0,,,,
438,frame_000438.jpg,6,1042.0,436.0,24.0,4.0
439,frame_000439.jpg,6,1042.0,436.0,24.0,4.0
440,frame_000440.jpg,0,,,,
441,frame_000441.jpg,0,,,,
442,frame_000442.jpg,0,,,,
443,frame_000443.jpg,0,,,,
444,frame_000444.jpg,0,,,,
445,frame_000445.jpg,0,,,,
446,frame_000446.jpg,0,,,,
447,frame_000447.jpg,0,,,,
448,frame_000448.jpg,0,,,,
449,frame_000449.jpg,0,,,,
450,frame_000450.jpg,0,,,,
451,frame_000451.jpg,0,,,,
452,frame_000452.jpg,0,,,,
453,frame_000453.jpg,0,,,,
454,frame_000454.jpg,0,,,,
455,frame_000455.jpg,0,,,,
456,frame_000456.jpg,0,,,,
457,frame_000457.jpg,0,,,,
458,frame_000458.jpg,0,,,,
459,frame_000459.jpg,0,,,,
460,frame_000460.jpg,0,,,,
461,frame_000461.jpg,7,1041.7,385.1,16.0,12.0
462,frame_000462.jpg,7,1041.7,385.1,16.0,12.0
463,frame_000463.jpg,7,1042.9,384.6,12.0,12.0
464,frame_000464.jpg,10,1042.8,382.4,16.0,16.0
465,frame_000465.jpg,10,1042.4,381.2,20.0,12.0
466,frame_000466.jpg,11,1042.9,381.1,20.0,12.0
467,frame_000467.jpg,12,1042.3,380.7,20.0,12.0
468,frame_000468.jpg,15,1042.9,379.5,24.0,16.0
469,frame_000469.jpg,15,1038.7,377.6,32.0,12.0
470,frame_000470.jpg,16,1037.5,377.5,36.0,12.0
471,frame_000471.jpg,24,1044.0,377.0,48.0,12.0
472,frame_000472.jpg,28,1042.1,376.4,48.0,16.0
473,frame_000473.jpg,28,1043.0,376.3,44.0,24.0
474,frame_000474.jpg,28,1042.1,375.6,48.0,20.0
475,frame_000475.jpg,29,1043.7,375.0,48.0,20.0
476,frame_000476.jpg,30,1043.2,374.4,48.0,20.0
477,frame_000477.jpg,33,1042.1,373.6,48.0,24.0
478,frame_000478.jpg,31,1042.6,372.4,44.0,20.0
479,frame_000479.jpg,31,1042.8,371.9,48.0,20.0
480,frame_000480.jpg,32,1043.0,370.8,48.0,20.0
481,frame_000481.jpg,32,1042.1,369.2,48.0,24.0
482,frame_000482.jpg,35,1040.9,369.3,48.0,24.0
483,frame_000483.jpg,29,1042.8,367.6,48.0,20.0
484,frame_000484.jpg,26,1039.2,367.5,36.0,20.0
485,frame_000485.jpg,34,1041.4,366.0,48.0,24.0
486,frame_000486.jpg,35,1040.9,365.3,48.0,24.0
487,frame_000487.jpg,36,1042.2,364.4,48.0,24.0
488,frame_000488.jpg,34,1043.6,363.2,48.0,24.0
489,frame_000489.jpg,35,1041.0,361.9,48.0,24.0
490,frame_000490.jpg,36,1040.8,361.0,48.0,24.0
491,frame_000491.jpg,35,1041.6,360.5,48.0,24.0
492,frame_000492.jpg,34,1042.9,358.8,48.0,20.0
493,frame_000493.jpg,35,1040.7,357.8,48.0,24.0
494,frame_000494.jpg,35,1040.1,357.0,48.0,24.0
495,frame_000495.jpg,33,1041.2,356.0,48.0,24.0
496,frame_000496.jpg,36,1041.7,354.4,48.0,24.0
497,frame_000497.jpg,35,1040.6,354.1,48.0,24.0
498,frame_000498.jpg,37,1040.5,353.1,48.0,24.0
499,frame_000499.jpg,34,1040.4,352.4,44.0,24.0
500,frame_000500.jpg,34,1040.4,350.7,44.0,24.0
501,frame_000501.jpg,34,1039.1,350.0,44.0,24.0
502,frame_000502.jpg,36,1039.9,349.2,44.0,24.0
503,frame_000503.jpg,33,1041.1,347.8,44.0,24.0
504,frame_000504.jpg,36,1040.8,347.1,44.0,28.0
505,frame_000505.jpg,34,1039.1,346.0,44.0,24.0
506,frame_000506.jpg,36,1040.1,345.2,44.0,24.0
507,frame_000507.jpg,35,1040.1,343.7,44.0,24.0
508,frame_000508.jpg,35,1040.6,342.9,44.0,28.0
509,frame_000509.jpg,35,1038.9,341.8,44.0,24.0
510,frame_000510.jpg,36,1039.4,341.6,44.0,24.0
511,frame_000511.jpg,32,1040.2,339.8,44.0,24.0
512,frame_000512.jpg,34,1040.6,339.2,44.0,24.0
513,frame_000513.jpg,46,1039.1,342.9,44.0,36.0
514,frame_000514.jpg,36,1039.7,337.2,44.0,24.0
515,frame_000515.jpg,32,1039.9,336.2,44.0,24.0
516,frame_000516.jpg,33,1040.1,335.6,44.0,24.0
517,frame_000517.jpg,37,1039.4,333.8,44.0,24.0
518,frame_000518.jpg,35,1039.1,333.5,44.0,24.0
519,frame_000519.jpg,35,1038.9,332.8,48.0,24.0
520,frame_000520.jpg,35,1039.9,331.3,48.0,24.0
521,frame_000521.jpg,37,1039.0,330.4,48.0,28.0
522,frame_000522.jpg,38,1037.2,329.7,48.0,24.0
523,frame_000523.jpg,37,1038.1,328.6,48.0,24.0
524,frame_000524.jpg,34,1039.3,327.9,48.0,24.0
525,frame_000525.jpg,37,1038.2,326.3,48.0,24.0
526,frame_000526.jpg,39,1037.9,325.6,48.0,24.0
527,frame_000527.jpg,38,1036.7,324.9,48.0,24.0
528,frame_000528.jpg,36,1037.3,324.3,48.0,24.0
529,frame_000529.jpg,36,1036.8,323.1,44.0,28.0
530,frame_000530.jpg,35,1037.4,322.1,44.0,24.0
531,frame_000531.jpg,35,1036.3,321.4,44.0,24.0
532,frame_000532.jpg,39,1035.9,320.3,44.0,24.0
533,frame_000533.jpg,35,1036.8,319.4,44.0,24.0
534,frame_000534.jpg,44,1036.4,322.8,44.0,36.0
535,frame_000535.jpg,36,1035.4,317.6,44.0,24.0
536,frame_000536.jpg,38,1036.1,316.9,44.0,24.0
537,frame_000537.jpg,49,1037.1,323.1,44.0,36.0
538,frame_000538.jpg,48,1035.7,319.9,44.0,40.0
539,frame_000539.jpg,46,1035.3,318.6,44.0,36.0
540,frame_000540.jpg,47,1035.0,318.1,48.0,36.0
541,frame_000541.jpg,50,1035.4,318.2,48.0,36.0
542,frame_000542.jpg,50,1035.3,317.5,48.0,40.0
543,frame_000543.jpg,47,1034.4,314.7,48.0,36.0
544,frame_000544.jpg,38,1034.2,308.9,48.0,24.0
545,frame_000545.jpg,36,1034.6,308.6,48.0,24.0
546,frame_000546.jpg,35,1033.7,307.1,48.0,28.0
547,frame_000547.jpg,35,1034.2,306.2,48.0,24.0
548,frame_000548.jpg,35,1032.3,305.4,44.0,24.0
